paperId,year,outDegree,inDegree
9905241,1999,12,13
9905249,1999,18,7
9905251,1999,19,4
9905258,1999,1,2
9905259,1999,7,1
9905260,1999,9,3
9905261,1999,2,6
9905262,1999,12,2
9905267,1999,12,2
9905274,1999,1,0
9905281,1999,2,11
9905282,1999,12,9
9905283,1999,6,9
9905284,1999,6,0
9905285,1999,3,0
9905287,1999,13,6
9905291,1999,18,7
9905292,1999,29,20
9905297,1999,6,0
9905309,1999,5,10
9905310,1999,32,22
9905312,1999,3,110
9905320,1999,5,6
9905321,1999,6,1
9905324,1999,11,2
9905330,1999,23,1
9905332,1999,4,1
9905334,1999,6,1
9905335,1999,12,0
9905337,1999,8,13
9905338,1999,26,1
9905339,1999,18,7
9905340,1999,7,3
9905343,1999,20,4
9905347,1999,8,7
9905350,1999,15,4
9905351,1999,20,4
9905352,1999,8,3
9905353,1999,5,0
9905355,1999,13,2
9905359,1999,23,18
9905361,1999,5,1
9905363,1999,5,1
9905368,1999,6,2
9905375,1999,2,2
9905376,1999,22,13
9905379,1999,6,1
9905387,1999,20,25
9905391,1999,6,13
9905392,1999,7,18
9905393,1999,5,0
9905409,1999,17,13
9905413,1999,2,7
9905415,1999,12,19
9905421,1999,3,1
9905422,1999,49,2
9905425,1999,17,3
9905428,1999,9,3
9905434,1999,7,1
9905436,1999,19,5
9905437,1999,89,14
9905441,1999,26,25
9905442,1999,5,5
9905443,1999,33,25
9905448,1999,8,25
9905464,1999,9,31
9905466,1999,57,3
9905472,1999,41,18
9905479,1999,1,1
9905482,1999,5,1
9905484,1999,4,0
9905489,1999,7,2
9905491,1999,5,3
9905495,1999,15,4
9905497,1999,3,2
9905498,1999,8,4
9905502,1999,2,2
9905503,1999,16,0
9905505,1999,12,12
9905512,1999,8,26
9905518,1999,6,4
9905521,1999,8,5
9905523,1999,12,35
9905524,1999,5,5
9905526,1999,32,0
9905528,1999,3,2
9905533,1999,39,0
9905543,1999,16,11
9905544,1999,2,1
9905546,1999,4,2
9905547,1999,23,0
9905548,1999,72,4
9905549,1999,39,30
9905550,1999,22,60
9905555,1999,8,6
9905559,1999,5,3
9905564,1999,2,1
9905568,1999,3,22
9905571,1999,34,7
9905572,1999,14,3
9905573,1999,4,4
9905576,1999,41,3
9906204,1999,9,2
9906206,1999,11,38
9906207,1999,6,1
9906209,1999,29,45
9906211,1999,3,7
9906216,1999,2,0
9906218,1999,11,23
9906221,1999,30,10
9906222,1999,24,10
9906224,1999,62,39
9906230,1999,9,9
9906231,1999,6,6
9906234,1999,22,37
9906241,1999,12,0
9906242,1999,3,2
9906247,1999,5,6
9906249,1999,10,3
9906254,1999,9,2
9906259,1999,19,16
9906263,1999,1,2
9906264,1999,14,2
9906265,1999,24,5
9906266,1999,15,18
9906267,1999,24,11
9906273,1999,8,13
9906275,1999,8,6
9906280,1999,10,10
9906282,1999,3,0
9906284,1999,20,15
9906285,1999,7,2
9906289,1999,30,2
9906292,1999,12,1
9906294,1999,13,0
9906296,1999,6,19
9906298,1999,9,10
9906299,1999,3,4
9906300,1999,29,2
9906306,1999,23,0
9906310,1999,16,16
9906318,1999,7,16
9906321,1999,8,15
9906322,1999,6,24
9906324,1999,11,9
9906327,1999,18,10
9906329,1999,13,3
9906332,1999,10,3
9906334,1999,9,0
9906335,1999,28,2
9906337,1999,8,2
9906338,1999,17,1
9906339,1999,22,9
9906341,1999,63,7
9906342,1999,29,2
9906346,1999,10,16
9906354,1999,6,2
9906358,1999,12,7
9906359,1999,2,6
9906361,1999,10,0
9906362,1999,27,9
9906367,1999,3,0
9906374,1999,17,29
9906378,1999,29,3
9906386,1999,0,6
9906392,1999,27,1
9906397,1999,19,0
9906405,1999,3,0
9906413,1999,5,4
9906416,1999,15,0
9906418,1999,9,2
9906422,1999,61,5
9906424,1999,14,13
9906431,1999,20,5
9906432,1999,4,2
9906434,1999,24,44
9906441,1999,7,4
9906452,1999,2,2
9906457,1999,5,2
9906462,1999,7,8
9906465,1999,28,7
9906474,1999,4,0
9906475,1999,33,62
9906476,1999,30,8
9906477,1999,4,0
9906478,1999,16,56
9906488,1999,11,2
9906489,1999,12,3
9906493,1999,28,0
9906495,1999,7,1
9906499,1999,15,1
9906500,1999,4,0
9906504,1999,5,1
9906506,1999,4,1
9906512,1999,10,68
9906514,1999,12,3
9906517,1999,59,0
9906521,1999,20,0
9906522,1999,7,0
9906523,1999,6,8
9906538,1999,5,5
9906539,1999,1,7
9906542,1999,3,3
9906546,1999,23,7
9906549,1999,12,7
9906550,1999,3,0
9907204,1999,7,6
9907209,1999,19,1
9907211,1999,19,22
9907220,1999,37,2
9907224,1999,29,20
9907227,1999,5,0
9907229,1999,3,4
9907231,1999,6,54
9907234,1999,8,8
9907240,1999,34,72
9907243,1999,31,14
9907254,1999,8,17
9907255,1999,11,3
9907264,1999,9,13
9907265,1999,11,4
9907274,1999,2,2
9907275,1999,24,6
9907276,1999,9,1
9907285,1999,6,0
9907293,1999,11,6
9907297,1999,8,1
9907308,1999,13,0
9907313,1999,8,0
9907314,1999,4,3
9907316,1999,7,0
9907321,1999,7,1
9907327,1999,5,3
9907331,1999,26,5
9907333,1999,10,12
9907336,1999,0,5
9907340,1999,4,6
9907352,1999,0,3
9907353,1999,8,0
9907356,1999,10,3
9907365,1999,36,8
9907367,1999,2,0
9907370,1999,20,4
9907373,1999,4,6
9907386,1999,10,5
9907389,1999,3,3
9907392,1999,14,1
9907412,1999,10,3
9907414,1999,8,10
9907417,1999,4,1
9907418,1999,2,3
9907419,1999,5,0
9907431,1999,14,9
9907432,1999,22,24
9907437,1999,6,0
9907443,1999,13,0
9907445,1999,5,4
9907446,1999,20,16
9907448,1999,43,0
9907454,1999,2,1
9907460,1999,45,19
9907462,1999,61,9
9907463,1999,3,0
9907465,1999,9,2
9907466,1999,15,7
9907470,1999,5,3
9907472,1999,19,32
9907474,1999,17,7
9907476,1999,1,1
9907481,1999,1,1
9907488,1999,5,3
9907489,1999,27,46
9907491,1999,49,29
9907492,1999,1,0
9907499,1999,13,32
9907500,1999,4,6
9907501,1999,8,1
9907502,1999,3,4
9907507,1999,7,7
9907509,1999,25,29
9907510,1999,7,9
9907512,1999,15,26
9907514,1999,13,6
9907515,1999,3,8
9907516,1999,29,15
9907521,1999,7,1
9907524,1999,3,9
9907533,1999,1,1
9907537,1999,4,2
9907539,1999,19,3
9907543,1999,6,1
9907545,1999,20,19
9907547,1999,12,6
9907555,1999,30,17
9907556,1999,18,3
9907557,1999,10,1
9907559,1999,9,8
9907560,1999,9,2
9907568,1999,15,0
9907569,1999,11,4
9907572,1999,20,23
9908207,1999,6,10
9908209,1999,5,1
9908212,1999,13,24
9908221,1999,2,2
9908225,1999,2,5
9908227,1999,19,42
9908230,1999,25,10
9908231,1999,38,9
9908232,1999,12,9
9908241,1999,2,0
9908242,1999,12,1
9908245,1999,23,11
9908247,1999,6,11
9908248,1999,7,44
9908249,1999,3,1
9908252,1999,10,9
9908255,1999,26,24
9908260,1999,22,13
9908277,1999,6,0
9908283,1999,8,15
9908284,1999,1,4
9908286,1999,45,12
9908287,1999,4,3
9908288,1999,6,33
9908289,1999,9,7
9908290,1999,13,10
9908291,1999,6,3
9908292,1999,15,6
9908293,1999,13,3
9908296,1999,2,7
9908298,1999,7,2
9908301,1999,9,3
9908303,1999,16,0
9908306,1999,20,1
9908312,1999,5,0
9908314,1999,6,11
9908318,1999,5,5
9908319,1999,5,3
9908321,1999,3,7
9908322,1999,1,0
9908326,1999,14,24
9908327,1999,4,8
9908329,1999,8,2
9908334,1999,7,8
9908337,1999,18,18
9908342,1999,17,3
9908348,1999,10,1
9908349,1999,18,9
9908352,1999,28,30
9908355,1999,10,14
9908362,1999,0,43
9908364,1999,0,29
9908371,1999,20,26
9908378,1999,22,9
9908379,1999,26,2
9908382,1999,35,16
9908387,1999,26,12
9908393,1999,11,8
9908400,1999,11,2
9908404,1999,13,21
9908405,1999,11,0
9908411,1999,4,4
9908420,1999,18,2
9908421,1999,12,2
9908423,1999,9,6
9908424,1999,3,3
9908425,1999,17,12
9908427,1999,8,4
9908432,1999,28,5
9908433,1999,27,29
9908434,1999,5,0
9908451,1999,40,8
9908456,1999,19,0
9908458,1999,31,8
9908470,1999,7,1
9908474,1999,15,2
9908475,1999,4,2
9908480,1999,12,14
9908481,1999,9,3
9908486,1999,8,5
9908488,1999,13,2
9908490,1999,18,5
9908491,1999,30,1
9908495,1999,0,1
9908498,1999,7,1
9908499,1999,48,8
9908500,1999,18,1
9908510,1999,8,1
9908511,1999,13,1
9908514,1999,2,4
9908516,1999,10,11
9908517,1999,3,0
9908519,1999,3,3
9908531,1999,35,8
9909202,1999,7,30
9909206,1999,14,3
9909211,1999,5,9
9909212,1999,25,10
9909213,1999,7,0
9909222,1999,15,7
9909228,1999,15,6
9909229,1999,17,3
9909234,1999,48,1
9909235,1999,6,5
9909236,1999,10,2
9909238,1999,26,4
9909242,1999,8,3
9909244,1999,15,16
9909260,1999,20,9
9909263,1999,4,0
9909265,1999,37,16
9909273,1999,11,1
9909274,1999,8,0
9909278,1999,17,5
9909281,1999,12,1
9909292,1999,10,18
9909297,1999,39,17
9909299,1999,7,0
9909306,1999,11,0
9909307,1999,11,4
9909311,1999,6,1
9909317,1999,10,2
9909318,1999,23,14
9909325,1999,16,18
9909327,1999,19,1
9909334,1999,29,33
9909337,1999,19,10
9909338,1999,6,2
9909344,1999,13,2
9909352,1999,15,17
9909354,1999,1,0
9909356,1999,26,6
9909362,1999,37,7
9909365,1999,5,0
9909368,1999,8,8
9909375,1999,6,3
9909391,1999,12,5
9909394,1999,7,0
9909400,1999,6,0
9909401,1999,9,4
9909404,1999,15,3
9909407,1999,2,1
9909418,1999,32,10
9909419,1999,26,19
9909421,1999,18,0
9909426,1999,2,0
9909432,1999,13,8
9909433,1999,29,1
9909434,1999,13,1
9909436,1999,9,12
9909438,1999,7,6
9909440,1999,9,3
9909442,1999,1,4
9909444,1999,26,5
9909445,1999,11,2
9909450,1999,8,0
9909456,1999,6,19
9909458,1999,9,11
9909462,1999,28,0
9909470,1999,6,6
9909475,1999,25,5
9909476,1999,10,16
9909480,1999,36,26
9909485,1999,22,19
9909489,1999,20,11
9909492,1999,2,0
9909495,1999,10,3
9909497,1999,15,8
9909504,1999,43,6
9909508,1999,5,2
9909520,1999,7,2
9909522,1999,3,1
9909524,1999,11,3
9909529,1999,20,1
9909532,1999,1,1
9909538,1999,19,12
9909541,1999,19,24
9909545,1999,10,0
9909552,1999,12,0
9909555,1999,9,5
9909556,1999,7,2
9909560,1999,9,6
9909571,1999,4,1
9910203,1999,1,2
9910204,1999,1,7
9910205,1999,53,24
9910206,1999,15,4
9910209,1999,23,47
9910210,1999,1,3
9910211,1999,8,12
9910213,1999,24,4
9910218,1999,4,0
9910221,1999,33,48
9910222,1999,29,1
9910223,1999,22,3
9910225,1999,21,31
9910226,1999,0,1
9910236,1999,25,17
9910238,1999,30,51
9910239,1999,15,2
9910242,1999,0,38
9910247,1999,16,17
9910250,1999,15,6
9910253,1999,7,6
9910254,1999,20,25
9910255,1999,15,2
9910257,1999,28,5
9910259,1999,4,6
9910267,1999,10,0
9910269,1999,13,1
9910273,1999,3,2
9910275,1999,49,13
9910290,1999,3,5
9910291,1999,17,22
9910295,1999,9,9
9910296,1999,30,5
9910304,1999,1,0
9910307,1999,6,0
9910310,1999,19,7
9910315,1999,8,20
9910318,1999,29,0
9910320,1999,32,23
9910322,1999,10,0
9910323,1999,15,2
9910329,1999,17,2
9910342,1999,11,4
9910347,1999,32,16
9910350,1999,6,2
9910351,1999,29,9
9910354,1999,11,0
9910356,1999,2,0
9910382,1999,13,1
9910390,1999,15,1
9910397,1999,22,1
9910399,1999,31,11
9910403,1999,14,6
9910405,1999,16,8
9910411,1999,14,3
9910414,1999,5,0
9910417,1999,24,4
9910421,1999,1,4
9910423,1999,3,2
9910424,1999,37,5
9910436,1999,5,0
9910438,1999,12,7
9910449,1999,10,1
9910456,1999,3,4
9910457,1999,21,1
9910460,1999,14,1
9910464,1999,17,9
9910480,1999,7,0
9910481,1999,18,5
9910483,1999,13,9
9910485,1999,10,2
9910486,1999,11,0
9910491,1999,14,45
9910492,1999,15,11
9910496,1999,31,1
9910497,1999,13,3
9910502,1999,5,2
9910503,1999,12,0
9910506,1999,23,4
9910514,1999,0,4
9910533,1999,4,0
9910534,1999,25,1
9910535,1999,11,6
9910536,1999,7,3
9910537,1999,13,12
9910539,1999,15,1
9910543,1999,23,6
9910544,1999,4,2
9910545,1999,7,7
9910547,1999,19,1
9910550,1999,36,31
9910551,1999,16,4
9910563,1999,8,5
9910565,1999,10,0
9911202,1999,19,17
9911204,1999,16,3
9911206,1999,35,14
9911207,1999,14,14
9911211,1999,6,0
9911213,1999,6,3
9911223,1999,30,12
9911233,1999,25,35
9911235,1999,12,0
9911237,1999,21,21
9911243,1999,43,11
9911244,1999,23,5
9911245,1999,41,28
9911250,1999,18,9
9911252,1999,17,33
9911260,1999,7,0
9911261,1999,14,5
9911264,1999,16,6
9911272,1999,56,9
9911273,1999,23,10
9911274,1999,23,1
9911276,1999,21,8
9911278,1999,11,1
9911282,1999,11,0
9911283,1999,16,7
9911284,1999,18,1
9911286,1999,7,9
9911291,1999,8,13
9911292,1999,26,1
9911293,1999,34,27
9911294,1999,8,9
9911296,1999,12,5
9911297,1999,13,4
9911299,1999,12,6
9911301,1999,4,2
9911306,1999,3,0
9911307,1999,21,1
9911309,1999,4,27
9911310,1999,14,2
9911315,1999,8,8
9911317,1999,45,10
9911319,1999,5,0
9911321,1999,78,19
9911327,1999,18,8
9911329,1999,34,4
9911336,1999,12,1
9911337,1999,12,15
9911340,1999,13,9
9911347,1999,32,3
9911348,1999,39,7
9911356,1999,12,0
9911358,1999,6,2
9911365,1999,24,7
9911368,1999,22,0
9911369,1999,3,6
9911372,1999,4,1
9911374,1999,7,1
9911375,1999,16,4
9911379,1999,7,14
9911383,1999,17,2
9911384,1999,9,1
9911385,1999,19,15
9911388,1999,21,0
9911390,1999,20,12
9911392,1999,31,13
9911393,1999,7,4
9911404,1999,23,3
9911406,1999,13,7
9911407,1999,3,1
9911414,1999,36,33
9911422,1999,24,4
9911425,1999,19,4
9911426,1999,34,1
9911427,1999,16,18
9911429,1999,24,0
9911431,1999,10,6
9911432,1999,10,3
9911433,1999,12,6
9911434,1999,44,30
9911436,1999,14,15
9911451,1999,17,0
9911454,1999,23,10
9911456,1999,27,4
9911461,1999,9,7
9911468,1999,36,1
9911479,1999,13,7
9911480,1999,15,1
9911485,1999,2,2
9911488,1999,17,1
9911490,1999,65,20
9911502,1999,17,3
9911505,1999,5,4
9911507,1999,18,3
9911511,1999,22,5
9911512,1999,3,4
9911516,1999,4,8
9911519,1999,5,0
9911527,1999,4,0
9911528,1999,8,6
9911529,1999,9,0
9911539,1999,21,1
9911542,1999,8,8
9912214,1999,4,6
9912216,1999,18,18
9912217,1999,10,2
9912223,1999,24,13
9912226,1999,22,23
9912227,1999,22,11
9912228,1999,1,1
9912233,1999,21,0
9912234,1999,12,2
9912236,1999,18,37
9912241,1999,11,1
9912249,1999,18,5
9912251,1999,1,15
9912253,1999,33,8
9912260,1999,33,10
9912261,1999,7,8
9912264,1999,5,24
9912265,1999,8,17
9912267,1999,5,0
9912271,1999,16,10
9912272,1999,24,0
9912278,1999,33,13
9912279,1999,41,4
9912289,1999,11,8
9912301,1999,9,5
9912305,1999,23,7
9912306,1999,9,8
9912307,1999,6,7
9912309,1999,11,0
9912311,1999,10,8
9912315,1999,22,5
9912319,1999,8,9
9912330,1999,26,6
9912332,1999,9,0
9912334,1999,3,0
9912338,1999,14,5
9912340,1999,50,1
9912341,1999,14,3
9912343,1999,16,9
9912345,1999,14,2
9912354,1999,4,4
9912355,1999,9,12
9912358,1999,21,17
9912364,1999,13,4
9912367,1999,18,3
9912369,1999,74,4
9912370,1999,19,5
9912376,1999,10,9
9912379,1999,21,17
9912381,1999,15,0
9912383,1999,4,7
9912385,1999,15,7
9912390,1999,19,5
9912391,1999,26,45
9912396,1999,0,9
9912401,1999,2,0
9912403,1999,20,8
9912407,1999,22,11
9912409,1999,20,28
9912420,1999,21,1
9912424,1999,23,14
9912425,1999,28,9
9912428,1999,0,4
9912429,1999,27,4
9912434,1999,6,16
9912439,1999,8,16
9912443,1999,7,2
9912452,1999,11,9
9912453,1999,6,2
9912458,1999,7,13
9912459,1999,23,3
9912463,1999,22,16
9912504,1999,19,0
9912507,1999,4,0
9912513,1999,3,10
9912516,1999,14,27
9912517,1999,5,1
9912518,1999,16,0
9912519,1999,8,2
9912529,1999,9,2
9912530,1999,1,0
9912534,1999,13,5
9912538,1999,6,2
9912547,1999,20,27
9912548,1999,28,4
9912550,1999,7,0
9912551,1999,18,9
